Letter,Category,Probability
A,train,1.3411578756063322e-15
A,train,1.9334959077514888e-20
A,train,3.556454751165907e-23
A,train,1.886615444010691e-23
A,train,8.579140654405865e-23
A,train,1.4235293665897438e-20
A,train,1.3034909396189337e-21
A,train,5.861837724881235e-15
A,train,1.7980238399994747e-24
A,train,4.32501794975122e-23
A,train,2.503373408771042e-18
A,train,8.37416792773085e-24
A,train,5.890976942368731e-12
A,train,1.3718536004218376e-21
A,train,8.973528319200872e-22
A,train,7.58309125941433e-15
A,train,1.6901570143446065e-09
A,train,1.528524564963836e-19
A,train,8.632989208564014e-21
A,train,3.417336129785814e-14
A,train,1.0502231645649899e-17
A,train,9.432399254765666e-18
A,train,2.2098110008528238e-09
A,train,3.056325266655169e-13
A,train,4.855602928450323e-19
A,train,4.08042666322217e-09
A,train,1.0047388892260131e-20
A,train,2.675770436577169e-23
A,train,8.196490103920844e-23
A,train,8.528806654651901e-27
A,train,1.7837056990253512e-23
A,train,3.7850325627078505e-23
A,train,2.385249658377886e-13
A,train,7.719468646119956e-14
A,train,1.5038430468624926e-15
A,train,2.73870037975979e-13
A,train,3.7881700554187603e-10
A,train,7.196707075685918e-18
A,train,3.9422675193745427e-14
A,train,1.5883925741347672e-23
A,train,1.5402426123164154e-19
A,train,3.382958880962869e-21
A,train,4.3918192447014483e-16
A,train,3.349487358364796e-18
A,train,4.326896543110913e-24
A,train,2.09306476230825e-13
A,train,1.102155562225471e-21
A,train,7.603359673639953e-13
A,train,6.227627554926154e-21
A,train,7.662571022137854e-09
A,train,6.63599359848011e-17
A,train,8.666356802057351e-19
A,train,1.400281749308851e-23
A,train,1.1045699910283702e-09
A,train,8.166466057868132e-23
A,train,1.8741393770667298e-25
A,train,8.370785101790494e-16
A,train,5.864282735527911e-20
A,train,9.246199793766681e-15
A,train,3.0220807833888615e-15
A,train,3.905808680225876e-15
A,train,1.5076710832274328e-19
A,train,1.7667094068324387e-22
A,train,1.574432362261291e-09
A,train,1.1107792432287631e-20
A,train,8.215044584262282e-14
A,train,2.3931578477017334e-19
A,train,4.903642825127008e-09
A,train,5.148782511454897e-10
A,train,1.9736215699922566e-12
A,train,1.7940418384739035e-18
A,train,1.0726753707501757e-08
A,train,1.1259128530763732e-13
A,train,4.548683989469282e-07
A,train,5.798137723813718e-17
A,train,9.941883353134507e-23
A,train,7.207721502529945e-19
A,train,2.117301417533167e-20
A,train,4.427432731850188e-22
A,train,2.266913098516755e-25
A,train,7.928255683260465e-18
A,train,1.1494350360408134e-08
A,train,1.2018793679691358e-17
A,train,3.209712549804693e-19
A,train,3.2085634925362805e-18
A,train,1.1980833585899475e-19
A,train,1.0948366132356393e-18
A,train,1.3997307544803828e-13
A,train,2.4187538208461932e-20
A,train,1.6929351450735892e-20
A,train,1.387361087659331e-16
A,train,1.4134291552683475e-17
A,train,2.31105203553136e-24
A,train,2.7541981434902165e-15
A,train,7.56001125095084e-23
A,train,2.2577142085277467e-17
A,train,1.6189317021823775e-21
A,train,2.4198114207871853e-23
A,train,1.4076762175056178e-18
A,train,2.381870811696274e-10
A,train,6.614306812761234e-14
A,train,2.619393146396226e-14
A,train,6.18252649076112e-09
A,train,3.674630519030601e-15
A,train,4.2851592677964107e-16
A,train,1.0616945880179366e-18
A,train,1.1907339880943846e-19
A,train,2.091947685523563e-20
A,train,1.0473362408447429e-06
A,train,7.263016355130007e-16
A,train,7.983334641720651e-19
A,train,2.559243236169989e-13
A,train,3.564979527234371e-26
A,train,1.0586716677190178e-14
A,train,2.4254236107697555e-21
A,train,9.959575177108989e-15
A,train,4.0505864262740943e-07
A,train,4.0577603947601175e-22
A,train,3.528219995631885e-19
A,train,5.170345689194148e-17
A,train,1.4738385193625647e-16
A,train,9.006448812112246e-15
A,train,1.5969001023862645e-13
A,train,3.164377882357959e-19
A,train,4.0107899640373645e-12
A,train,4.78473258735089e-14
A,train,1.5309346332266917e-19
A,train,9.920857370111108e-23
A,train,2.3779230872113247e-20
A,train,3.051576461139682e-14
A,train,2.8826845232827458e-18
A,train,5.4253402172275283e-14
A,train,1.8319122348681125e-18
A,train,4.873075277121173e-22
A,train,8.566618941996396e-11
A,train,3.434314936977262e-16
A,train,4.951854334995654e-22
A,train,5.7108099711202955e-19
A,train,5.825054577992888e-16
A,train,9.80635594521227e-24
A,train,7.700948509188902e-23
A,train,1.5913399070699441e-12
A,train,4.135580766728708e-08
A,train,1.6373725185996074e-20
A,train,2.858739161598579e-15
A,train,7.459653730346112e-17
A,train,2.5310260554078923e-08
A,train,3.7649307282894284e-11
A,train,1.9882251497583234e-19
A,train,9.361592390177975e-09
A,train,2.3827527233893833e-21
A,train,4.652798049350582e-21
A,train,4.682324099756949e-19
A,train,2.656426620548064e-23
A,train,6.607851957386281e-25
A,train,1.4755594478482043e-13
A,train,1.8930744325814264e-16
A,train,7.663328351085862e-21
A,train,5.166633695515801e-19
A,train,1.0960630316822681e-22
A,train,3.300961934349367e-11
A,train,7.321688394457126e-11
A,train,4.517258528311373e-20
A,train,2.9104481047426134e-09
A,train,3.0105546944270145e-09
A,train,1.2845503672797957e-14
A,train,5.8448339098692e-19
A,train,9.105639797724052e-09
A,train,9.770705459193596e-22
A,train,3.2705065443534474e-21
A,train,8.961823470821084e-12
A,train,2.0336872001921135e-22
A,train,1.8198174162380897e-22
A,train,1.237097903568742e-23
A,train,3.731847305518005e-20
A,train,6.072900124128641e-16
A,train,4.437093999456415e-19
A,train,3.1520148713326535e-09
A,train,7.635455683246539e-15
A,train,2.571692858666097e-12
A,train,4.787159867953701e-22
A,train,5.926044702696254e-13
A,train,2.2862564858454728e-15
A,train,1.47322729509387e-14
A,train,1.6556823876406674e-19
A,train,4.5238951986986904e-21
A,train,1.2542099012190309e-14
A,train,2.821278211051492e-10
A,train,6.524750878478258e-11
A,train,6.18434747856611e-11
A,train,7.23205539508373e-15
A,train,6.658880261425915e-13
A,train,3.061853895425237e-11
A,train,5.360913451303356e-15
A,train,9.202613081790592e-20
A,train,4.554243106293381e-16
A,train,9.037262262280656e-20
A,train,9.765476597863821e-17
A,train,5.274534606823644e-13
A,train,7.13395564844177e-09
A,train,2.8883707098318645e-21
A,train,2.72301912291804e-19
A,train,5.997589654145372e-25
A,train,3.1271799039167547e-10
A,train,2.0546253609086558e-21
A,train,2.9100981624452515e-09
A,train,1.7719081757405775e-09
A,train,1.1735569202839961e-20
A,train,1.9992903706618394e-20
A,train,1.3312786391749296e-16
A,train,5.130879059915234e-22
A,train,9.062714041042242e-18
A,train,1.3760931282531126e-22
A,train,1.5095240970465223e-19
A,train,1.5250960119862115e-24
A,train,4.09962209391795e-18
A,train,8.429812403676351e-12
A,train,6.319406555842537e-20
A,train,2.540339111913188e-21
A,train,1.2824954598903648e-19
A,train,1.37742994481731e-18
A,train,9.04819267859372e-21
A,train,1.806560389864281e-19
A,train,7.650141514016254e-17
A,train,1.981207788881124e-18
A,train,4.90439727880906e-18
A,train,1.620257230194984e-17
A,train,7.095286679156473e-15
A,train,3.9002265128181643e-22
A,train,2.3660244495289188e-20
A,train,6.654067163992149e-17
A,train,4.135988427804354e-17
A,train,9.788072856093054e-18
A,train,8.68378092821814e-15
A,train,1.197804572874123e-19
A,train,2.72552862703489e-23
A,train,1.698257737275877e-21
A,train,1.0613193412741458e-23
A,train,8.204776614413647e-24
A,train,1.085792133287411e-11
A,train,1.0725715994827026e-18
A,train,2.958496010565907e-14
A,train,4.041448301234443e-14
A,train,1.281779442779785e-22
A,train,6.936796970169468e-11
A,train,1.6081723452909813e-10
A,train,2.511262486848409e-08
A,train,6.957357104575004e-16
A,train,1.334793164161545e-15
A,train,5.131731326557009e-18
A,train,2.273888908726925e-22
A,train,1.3847171292183878e-24
A,train,1.8140491702783564e-16
A,train,1.116076957004776e-18
A,train,3.556030014621071e-18
A,train,4.482867754708496e-23
A,train,9.053433729696442e-15
A,train,1.0140024639033617e-21
A,train,2.415921094092461e-14
A,train,6.15353047664363e-19
A,train,2.8372735258062835e-21
A,train,8.943196575490833e-19
A,train,6.010858772390526e-15
A,train,6.2019951450702476e-15
A,train,9.88209921388797e-24
A,train,3.8098524335339334e-09
A,train,4.474565469802247e-15
A,train,2.032469331725295e-11
A,train,9.493664535065172e-13
A,train,1.8579775086099868e-21
A,train,1.1716460423117758e-14
A,train,1.2380934263096082e-24
A,train,6.689546919874667e-13
A,train,6.835894168125513e-16
A,train,1.193272639987003e-13
A,train,1.2415330916115686e-11
A,train,9.741311490091276e-13
A,train,2.0406247492558288e-13
A,train,1.823540667425516e-12
A,train,1.6936658751342489e-19
A,train,2.6339789460903884e-20
A,train,3.761175769617897e-19
A,train,8.025249757439788e-21
A,train,3.781039609011827e-13
A,train,6.037536498580773e-16
A,train,1.936508525391801e-19
A,train,1.5139266035226406e-16
A,train,3.1111501024098786e-19
A,train,3.4190812686237557e-19
A,train,1.0620105710119318e-18
A,train,1.5386062424127545e-09
A,train,2.2182821902925954e-24
A,train,4.383247779495003e-13
A,train,7.217718422936059e-09
A,train,6.088632434371423e-22
A,train,5.6631846971242836e-14
A,train,5.148244027267102e-13
A,train,6.056173870398328e-16
A,train,1.2088411820450421e-24
A,train,1.1629173413205406e-16
A,train,2.110136584569916e-17
A,train,1.1471866733137493e-25
A,train,1.109255534535175e-19
A,train,2.0481065235162903e-14
A,train,2.2600758438359783e-24
A,train,9.778727253210157e-21
A,train,1.4242746517553328e-26
A,train,
A,train,7.828813010195279e-13
A,train,5.995228786916294e-19
A,train,1.455089072843815e-18
A,train,1.366058408593208e-19
A,train,3.151490966761296e-17
A,train,1.094186115953473e-13
A,train,1.152752806404811e-11
A,train,7.770733384017403e-13
A,train,3.546601489053114e-14
A,train,1.5251132683185132e-24
A,train,3.3729193195902725e-22
A,train,1.0365084790464607e-08
A,train,8.244535609769343e-11
A,train,1.3676885410600155e-22
A,train,2.1365330362646713e-14
A,train,4.49497340390681e-12
A,train,1.1845800660097595e-14
A,train,4.890505947682936e-22
A,train,1.0731529006581742e-18
A,train,2.3845723591782866e-20
A,train,1.7826754204298417e-19
A,train,3.5068752203104136e-17
A,train,3.878859903492507e-15
A,train,5.160617475211383e-22
A,train,8.066119328020704e-09
A,train,1.8968695971594007e-12
A,train,2.910674867645468e-17
A,train,1.438408836484939e-10
A,train,6.436788811152644e-23
A,train,3.1940504988291125e-21
A,train,6.599349955394018e-10
A,train,1.5788347192124963e-13
A,train,1.1512838466032601e-28
A,train,1.3252715591605124e-09
A,train,3.8321745841087324e-17
A,train,1.135968039947868e-19
A,train,2.7738658037179675e-09
A,train,5.885739459405534e-17
A,train,4.283038117145596e-22
A,train,6.372296112624137e-21
A,train,1.9688499625611746e-20
A,train,9.097004813335627e-18
A,train,6.552939614545839e-14
A,train,7.448760304309271e-14
A,train,1.1604787715157036e-18
A,train,2.4837461043548878e-21
A,train,1.661729716075348e-21
A,train,1.1737564045710691e-12
A,train,1.5479497024462052e-12
A,train,2.919840095007005e-16
A,train,4.144262515624886e-14
A,train,4.78201174811772e-15
A,train,3.553784804100532e-22
A,train,1.2334671950497977e-08
A,train,1.0691691282316285e-10
A,train,3.263393111296864e-08
A,train,2.042601547535116e-18
A,train,1.3941172796998017e-20
A,train,1.269832201168198e-21
A,train,4.4003527045983413e-17
A,train,1.3309333409000255e-16
A,train,1.1149736305457752e-20
A,train,2.3566795216700687e-12
A,train,7.975742715050741e-22
A,train,6.792648054952775e-21
A,train,1.4550121903763452e-13
A,train,3.2106886593830097e-10
A,train,3.1024727231709903e-09
A,train,1.8965225903471807e-23
A,train,2.0111052679192568e-23
A,train,3.091196117551081e-17
A,train,1.108181828250687e-18
A,train,4.816867123244094e-24
A,train,9.420673142402114e-19
A,train,1.6986830181645247e-16
A,train,2.935941357949842e-19
A,train,8.080341110684465e-18
A,train,4.77648841006336e-22
A,train,1.0645513984219868e-11
A,train,5.9512710315345885e-09
A,train,5.1861462444392076e-14
A,train,2.0956698367213383e-20
A,train,4.9159275141573244e-21
A,train,2.2750444372832135e-07
A,train,1.0035542599600863e-22
A,train,8.86498298346307e-24
A,train,7.342749048762712e-15
A,train,2.516740663338625e-25
A,train,1.0762510765619232e-20
A,train,5.1373923832479657e-14
A,train,5.941607206239041e-09
A,train,8.962238394360839e-22
A,train,6.644756842684783e-25
A,train,2.6205763253850378e-11
A,train,3.812610068555959e-15
A,train,1.0335088610095896e-21
A,train,9.339162764841139e-19
A,train,3.7614668544754546e-17
A,train,1.6912263902608593e-18
A,train,3.5523066794693452e-15
A,train,1.517947509868697e-21
A,train,7.982496121705902e-23
A,train,3.803537756738269e-19
A,train,9.315616737832572e-17
A,train,4.346411739865876e-19
A,train,4.0537553037681e-21
A,train,1.7081191240156152e-15
A,train,3.68251910627497e-14
A,train,2.2071521344258923e-21
A,train,5.739284373272591e-13
A,train,1.4060930972107679e-18
A,train,1.7732534729475447e-07
A,train,1.0216840685838997e-18
A,train,4.222768639115731e-22
A,train,6.141682756984068e-13
A,train,2.9771242007226066e-22
A,train,1.6706988015258162e-09
A,train,1.2495291336250326e-15
A,train,1.358961343487315e-15
A,train,6.7142931917754e-17
A,train,2.166871499939549e-12
A,train,8.203639205225547e-19
A,train,8.037307755122468e-24
A,train,2.0882572644570975e-19
A,train,2.2401252984763606e-19
A,train,1.6491447096811385e-09
A,train,3.129535519619253e-11
A,train,4.663674989729514e-20
A,train,1.4608418121417628e-23
A,train,9.594007053529076e-23
A,train,7.169568272402671e-10
A,train,1.7465184097673232e-16
A,train,3.3664382164468347e-16
A,train,3.985252535209977e-19
A,train,2.1045876192064842e-19
A,train,8.131774479611409e-23
A,train,4.0670875705590886e-23
A,train,1.0844426239634062e-15
A,train,1.7932712808033102e-06
A,train,6.77440823776984e-20
A,train,2.550692844398809e-19
A,train,3.2269928764062537e-15
A,train,4.725409449043809e-14
A,train,1.4062990502940425e-15
A,train,1.8330320017412305e-07
A,train,1.9349544414111984e-15
A,train,1.6698233906708992e-08
A,train,5.11994570682019e-16
A,train,1.2513182330586847e-11
A,train,1.252600738962392e-18
A,train,2.5638904141368645e-20
A,train,8.405169353764904e-19
A,train,3.4136020399255784e-11
A,train,2.602335935717598e-15
A,train,9.380815816171287e-22
A,train,9.76281544495805e-09
A,train,5.738560248928444e-21
A,train,1.4734244528135128e-21
A,train,5.8099582174851625e-18
A,train,7.702663858828312e-20
A,train,2.3892028056119515e-16
A,train,2.9993856287546805e-08
A,train,4.09695998113751e-20
A,train,3.526685491778142e-27
A,train,4.0071953476386634e-16
A,train,8.820779839879833e-08
A,train,3.355531664035949e-21
A,train,1.2020170015586418e-13
A,train,2.1829524746532804e-14
A,train,3.984157813368051e-19
A,train,2.514017610252405e-16
A,train,2.002378081053524e-12
A,train,5.733440049404355e-21
A,train,2.19165310899605e-12
A,train,5.004623907295747e-24
A,train,8.344292028782748e-16
A,train,7.076278040092643e-13
A,train,8.742423426458933e-20
A,train,2.9846779995361567e-20
A,train,1.5260051902665772e-11
A,train,4.918937737163027e-25
A,train,3.386104285851843e-09
A,train,1.5627161565646974e-13
A,train,2.0673912823676812e-23
A,train,2.0390156153549414e-15
A,train,8.969708748098923e-19
A,train,9.263803302315108e-18
A,train,4.492713559220996e-22
A,train,9.067253707505606e-16
A,train,1.300612555782139e-17
A,train,9.502906398522714e-24
A,train,2.666093789086298e-21
A,train,2.9085128026099557e-23
A,train,6.255583755470389e-20
A,train,1.925125109048684e-23
A,train,2.018591745172509e-15
A,train,3.2055540026726594e-18
A,train,2.021993085743439e-20
A,train,2.324611170223534e-09
A,train,6.707301530365857e-18
A,train,8.808600298843876e-21
A,train,4.696120397039537e-17
A,train,9.241356459374281e-14
A,train,3.1469076662621255e-21
A,train,4.6243293037881196e-20
A,train,1.0743715639360829e-10
A,train,3.958227314166708e-17
A,train,2.0800138926651237e-18
A,train,6.464290755648803e-18
A,train,3.1949724547685406e-24
A,train,5.549193916876138e-13
A,train,2.089672358762673e-11
A,train,6.423209967899699e-20
A,train,7.760567147941878e-18
A,train,3.252980848395902e-25
A,train,4.188526192550057e-10
A,train,1.0512422146837083e-15
A,train,5.763801787458887e-17
A,train,1.7377208511583563e-22
A,train,4.945057974135239e-30
A,train,2.3766106682342813e-18
A,train,8.55719592407489e-11
A,train,6.689716121085108e-27
A,train,6.022624483544362e-14
A,train,2.143100566915585e-21
A,train,8.588109933254306e-16
A,train,9.819464069171866e-15
A,train,8.593116046203345e-14
A,train,6.111683381604394e-10
A,train,1.158075677742505e-21
A,train,2.0457575646894325e-20
A,train,1.2533377688725517e-24
A,train,1.2596894599446423e-23
A,train,4.105444350904937e-14
A,train,1.2012044144386867e-19
A,train,1.5717274773043026e-22
A,train,2.5931430425766915e-20
A,train,5.165465277734427e-10
A,train,8.884368440931212e-08
A,train,1.0252538828648895e-23
A,train,5.774629912549451e-17
A,train,4.1600030711852476e-12
A,train,6.92434271590268e-23
A,train,
A,train,1.3288084528727197e-15
A,train,2.731358195173783e-11
A,train,1.5898037487632318e-17
A,train,5.235941194487664e-18
A,train,2.1939821912278263e-20
A,train,1.8125415834902014e-08
A,train,1.3120972328656972e-20
A,train,5.768594223773836e-18
A,train,2.6225369036242794e-22
A,train,6.521235854250424e-17
A,train,5.657229734683085e-20
A,train,9.40832493421511e-25
A,train,6.822501548084392e-13
A,train,2.768083987313414e-20
A,train,5.915165329192433e-22
A,train,5.0095123304840324e-17
A,train,9.237461351396803e-10
A,train,7.963616723868918e-21
A,train,1.6456112514329213e-11
A,train,2.6328478955099352e-17
A,train,1.717951892748927e-17
A,train,3.3375826929267935e-21
A,train,7.914459960965338e-22
A,train,3.8058092656851994e-23
A,train,5.08054885063792e-23
